id,location,longtitude,latitude,route,area
213283633,Lyublino,55.6755555556,37.7616666667,Совхозная улица,Юго-Восточный административный округ
217518117,Tushinskaya,55.8286111111,37.4380555556,Тушинская улица,Северо-Западный административный округ
213360052,World_Trade_Center_Moscow,55.7552571449,37.5571202749,Краснопресненская набережная,Центральный административный округ
227519796,Москва_Сити,55.7490920455,37.5397377384,Пресненская набережная,Центральный административный округ
214586780,Moscow_Kiyevskaya_railway_station,55.7432,37.5674,площадь Киевского Вокзала,Западный административный округ
523640250,Кусковский_Парк,55.7326857839,37.8027106167,None,Восточный административный округ
265701601,Покровское_Стрешнево_лесопарк,55.8254382833,37.4756793667,None,Северо-Западный административный округ
77891714,Gubkin_Russian_State_University_of_Oil_and_Gas,55.6920641031,37.5552177429,Ленинский проспект,Юго-Западный административный округ
1251046811595899,354_Exclusive_height,55.7491926008,37.534532547,Пресненская набережная,Центральный административный округ
34037681,Ленинский_Проспект,55.700479221,37.567201448,Ленинский проспект,Юго-Западный административный округ
1000420769,Москвариум_центр_океанографии_и_морской_биологии,55.8329211818,37.6193416494,проспект Мира,Северо-Восточный административный округ
282990174,Akademicheskaya_Moscow_Metro_,55.6877777778,37.5733333333,улица Дмитрия Ульянова,Юго-Западный административный округ
35727044,Icon,55.7409611241,37.6112098582,Болотная набережная,Центральный административный округ
883289963,Filyovsky_park_District,55.7494444444,37.5013888889,улица Большая Филевская,Западный административный округ
213183449,Crocus_City_Mall,55.8199635845,37.3879220586,Московская Кольцевая Автомобильная дорога,None
217424070,Pokrovskoye_Streshnevo_District,55.82111111,37.47416667,None,Северо-Западный административный округ
290128440,Корабль_Брюсов,55.7375855421,37.6067165237,Крымская набережная,Центральный административный округ
213101101,Еврейский_музей_и_центр_толерантности,55.789450952,37.6069698877,улица Образцова,Северо-Восточный административный округ
265118541,Мост_Храм_Христа_Спасителя,55.7435173259,37.6081575154,Пречистенская набережная,Центральный административный округ
432886504,Perovo_District,55.74138889,37.77472222,улица Лазо,Восточный административный округ
413356855,Поклонная_гора,55.73166667,37.50666667,площадь Победы,Западный административный округ
1540482872713433,Москва_Сити_башня_Федерация,55.74942,37.53702,Пресненская набережная,Центральный административный округ
218406442,Проспект_Маршала_Жукова,55.7764574,37.4620978,проспект Маршала Жукова,Северо-Западный административный округ
222599582,Адыгея,55.7962438864,37.6225964207,3-я Марьиной Рощи улица,Северо-Восточный административный округ
227588200,Парк_культуры_и_отдыха_Таганский,55.739351,37.6673036,Таганская улица,Центральный административный округ
362426022,Faces_Laces,55.7314415,37.6033707,улица Крымский Вал,Центральный административный округ
276630397,ВДНХ,55.82629,37.63765,проспект Мира,Северо-Восточный административный округ
219798907,Флотилия_Рэдиссон_Ройал_Москва,55.7530380907,37.5660305739,набережная Тараса Шевченко,Западный административный округ
11539706,Мосфильмовская,55.7161586285,37.5250529785,Университетский проспект,Западный административный округ
224108023,Байк_Центр_Sexton,55.7653895952,37.4724655266,улица Нижние Мневники,Северо-Западный административный округ
576948630,Крутицкое_Патриаршее_подворье,55.7283537998,37.6586888035,Крутицкая улица,Центральный административный округ
